,,,,,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name
,,,,,AirBeam3:e868e738841c,AirBeam3:e868e738841c,AirBeam3:e868e738841c,AirBeam3:e868e738841c,AirBeam3:e868e738841c
,,,,,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name
,,,,,AirBeam3-F,AirBeam3-PM1,AirBeam3-PM10,AirBeam3-PM2.5,AirBeam3-RH
,,,,,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type
,,,,,Temperature,Particulate Matter,Particulate Matter,Particulate Matter,Humidity
,,,,,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units
,,,,,degrees Fahrenheit,micrograms per cubic meter,micrograms per cubic meter,micrograms per cubic meter,percent
ObjectID,Session_Name,Timestamp,Latitude,Longitude,1:Measurement_Value,2:Measurement_Value,3:Measurement_Value,4:Measurement_Value,5:Measurement_Value
764,Late morning,2026-02-05T10:57:03.000,43.66409374,-79.393160624,48.0,,,,
765,Late morning,2026-02-05T10:57:03.000,43.664105386,-79.393145758,48.0,,,,
766,Late morning,2026-02-05T10:57:03.000,43.66409374,-79.393160624,,3.0,,,
767,Late morning,2026-02-05T10:57:03.000,43.664105386,-79.393145758,,3.0,,,
768,Late morning,2026-02-05T10:57:03.000,43.66409374,-79.393160624,,,4.0,,
769,Late morning,2026-02-05T10:57:03.000,43.664105386,-79.393145758,,,4.0,,
770,Late morning,2026-02-05T10:57:03.000,43.66409374,-79.393160624,,,,3.0,
771,Late morning,2026-02-05T10:57:03.000,43.664105386,-79.393145758,,,,3.0,25.0
772,Late morning,2026-02-05T10:57:03.000,43.66409374,-79.393160624,,,,,25.0
773,Late morning,2026-02-05T10:57:05.000,43.664073978,-79.393185772,48.0,,,,
774,Late morning,2026-02-05T10:57:05.000,43.664084154,-79.393172823,48.0,,,,
775,Late morning,2026-02-05T10:57:05.000,43.664073978,-79.393185772,,3.0,,,
776,Late morning,2026-02-05T10:57:05.000,43.664084154,-79.393172823,,3.0,4.0,,
777,Late morning,2026-02-05T10:57:05.000,43.664073978,-79.393185772,,,4.0,3.0,
778,Late morning,2026-02-05T10:57:05.000,43.664084154,-79.393172823,,,,3.0,
779,Late morning,2026-02-05T10:57:05.000,43.664073978,-79.393185772,,,,,25.0
780,Late morning,2026-02-05T10:57:05.000,43.664084154,-79.393172823,,,,,25.0
781,Late morning,2026-02-05T10:57:06.000,43.66406469,-79.393197591,48.0,3.0,4.0,3.0,25.0
782,Late morning,2026-02-05T10:57:08.000,43.664044148,-79.39322373,48.0,2.0,2.0,2.0,25.0
783,Late morning,2026-02-05T10:57:09.000,43.664037495,-79.393232196,48.0,,,,
784,Late morning,2026-02-05T10:57:09.000,43.664044148,-79.39322373,48.0,2.0,,,
785,Late morning,2026-02-05T10:57:09.000,43.664037495,-79.393232196,,2.0,2.0,,
786,Late morning,2026-02-05T10:57:09.000,43.664044148,-79.39322373,,,2.0,,
787,Late morning,2026-02-05T10:57:09.000,43.664037495,-79.393232196,,,,2.0,
788,Late morning,2026-02-05T10:57:09.000,43.664044148,-79.39322373,,,,2.0,25.0
789,Late morning,2026-02-05T10:57:09.000,43.664037495,-79.393232196,,,,,25.0
790,Late morning,2026-02-05T10:57:11.000,43.664027367,-79.393245085,48.0,2.0,2.0,2.0,25.0
791,Late morning,2026-02-05T10:57:12.000,43.664009306,-79.393267982,48.0,1.0,1.0,1.0,25.0
792,Late morning,2026-02-05T10:57:14.000,43.664000766,-79.393278721,47.0,1.0,1.0,1.0,25.0
793,Late morning,2026-02-05T10:57:15.000,43.663980919,-79.393295689,47.0,,,,
794,Late morning,2026-02-05T10:57:15.000,43.663989864,-79.393288505,47.0,0.0,,,
795,Late morning,2026-02-05T10:57:15.000,43.663980919,-79.393295689,,0.0,,,
796,Late morning,2026-02-05T10:57:15.000,43.663989864,-79.393288505,,,0.0,,
797,Late morning,2026-02-05T10:57:15.000,43.663980919,-79.393295689,,,0.0,,
798,Late morning,2026-02-05T10:57:15.000,43.663989864,-79.393288505,,,,0.0,
799,Late morning,2026-02-05T10:57:15.000,43.663980919,-79.393295689,,,,0.0,25.0
800,Late morning,2026-02-05T10:57:15.000,43.663989864,-79.393288505,,,,,25.0
801,Late morning,2026-02-05T10:57:17.000,43.663961509,-79.393311302,47.0,2.0,2.0,2.0,25.0
802,Late morning,2026-02-05T10:57:18.000,43.663954003,-79.393320741,47.0,2.0,2.0,2.0,25.0
